title,value,id,object
"Workers Loading Flower Carts, From Above, New York City",1928,Negative,272487
"Nut and Candy Vendor Cart, New York City",1928,Negative,272488
"Woman Tending Baby Carriage In Front of Drug Store Sign, New York City",1928,Negative,272490
"Child Behind Barred Window Above Spanish Bodega Sign, New York City",1928,Negative,272492
"Woman and Children in Front of Music Store Window Display, New York City",1928,Negative,272493
Detail of Clapboard House Façade,1928,Negative,272496
Hanns Skolle,1928,Negative,272585
Hanns Skolle in Overcoat,1928,Negative,272586
"Hanns Skolle with Arms Raised Over Head, Shirtless",1928,Negative,272587
Rocks and Ladder in Quarry,1928,Negative,272662
Rocks and Ladder in Quarry,1928,Negative,272663
Rocks and Ladder in Quarry,1928,Negative,272664
Rocks and Ladder in Quarry,1928,Negative,272665
Rocks and Ladder in Quarry,1928,Negative,272667
Quarry,1928,Negative,272668
Quarry,1928,Negative,272669
Workers in Quarry,1928,Negative,272670
Birch Trees,1928,Negative,272671
Dead Tree,1928,Negative,272672
Victorian Garden Statuary on Lawn Outside Clapboard House,1928,Negative,273062
"Gas Station Façade in the Bronx, New York City",1928,Negative,273100
"View of Street From Underneath Elevated Train Tracks, New York City",1928,Negative,273103
"Children Playing on Sidewalk Next to Gutter Grating, New York City",1928,Negative,273104
Couple in Bathing Suits on Deck of Boat,1928,Negative,273105
"Seated Woman with Cats on Roof, New York City (?)",1928,Negative,273106
"Painting of a Woman in the Style of Marie Laurencin, Possibly Elisabeth Skolle by Hanns Skolle",1928,Negative,273107
Quarry Landing with Ladder,1928,Negative,274682
Jane Evans Brewer,1928,Negative,274704
Junked Automobile Cab in Snow,1928,Negative,273217
Crude Unglazed Ceramic Vase with Tulip Leaves,1928,Negative,274417
Japanese Mask,1928,Negative,274419
Japanese Mask on Tabletop,1928,Negative,274421
Test Tubes and Beakers,1928,Negative,274422
Japanese Mask with Spectacles on Seat of Chair,1928,Negative,274423
Hand on Fabric,1928,Negative,274424
Fabric Study,1928,Negative,274459
Fabric Study,1928,Negative,274460
"Fabric, Matchsticks, and Book Binding",1928,Negative,274461
Fabric Study,1928,Negative,274462
"Display: Dolls, Toy Cars, and Scale Model of Manhattan Skyline",1928,Negative,274463
Fabric Study,1928,Negative,274465
Fabric Study,1928,Negative,274466
Back of Studio Light and Wooden Object,1928,Negative,274467
"Junkstore Window Display, Brooklyn, New York?",1928,Negative,274627
Hanns Skolle,1928,Negative,275425
"Two 35mm Film Frames: Crowd and Parade Marchers, From Above, New York City",1928,Negative,277483
"Brooklyn Bridge, From Below, New York City",1929,Photograph,259982
"Lincoln Building Construction Site, New York City",1929,Photograph,259993
"Lunchroom Window, New York",1929,Photograph,259994
"Female Torso by Maillol, The Museum of Modern Art, New York",1929,Photograph,263038
Paul Grotz,1929,Photograph,265554
42nd Street,1929,Photograph,265557
42nd Street,1929,Photograph,265595
Hanns Skolle,1929,Photograph,266043
"Self-Portrait, Chin in Hand Wearing Rounded Spectacles in Apartment at 48 Columbia Heights, Brooklyn, New York",1929,Photograph,272001
Self-Portrait in Automated Photobooth,1929,Photobooth strip,272005
Self-Portrait in Automated Photobooth,1929,Photobooth strip,272006
Self-Portrait in Automated Photobooth,1929,Photobooth strip,272007
Self-Portrait in Automated Photobooth,1929,Photobooth strip,272008
Self-Portrait in Automated Photobooth,1929,Photobooth strip,272009
Self-Portrait in Automated Photobooth,1929,Photograph; Photobooth strip,272010
Self-Portrait in Automated Photobooth,1929,Photograph; Photobooth strip,272011
"Exterior View of Apartment Building at 48 Columbia Heights with Barrel in Foreground, Brooklyn, New York",1929,Photograph,272019
"Self-Portrait in Sunglasses Before Bookshelf, 48 Columbia Heights, Brooklyn, New York",1929,Negative,272254
"Self-Portrait in Sunglasses Before Bookshelf, 48 Columbia Heights, Brooklyn, New York",1929,Negative,272255
"Man and Woman on Coney Island Boardwalk, From Behind, Coney Island, New York",1929,Negative,272309
"Man and Woman on Coney Island Boardwalk, From Behind, Coney Island, New York",1929,Negative,272310
"People on Coney Island Boardwalk, From Behind, New York",1929,Negative,272312
"People on Coney Island Boardwalk, From Behind, New York",1929,Negative,272313
"People on Coney Island Boardwalk, From Behind, New York",1929,Negative,272314
"Bathers on Beach, Coney Island, New York",1929,Negative,272316
"Bathers on Beach, Coney Island, New York",1929,Negative,272317
"Bathers on Beach, Coney Island, New York",1929,Negative,272318
"Detail of Fishing Boat: Mast, Rigging, and Tackle",1929,Negative,272428
"Detail of Fishing Boat: Mast, Rigging, and Tackle",1929,Negative,272429
"Detail of Fishing Boat: Mast, Rigging, and Tackle",1929,Negative,272430
"Detail of Fishing Boat: Mast, Rigging, and Tackle",1929,Negative,272431
"Detail of Fishing Boat: Mast, Rigging, and Tackle",1929,Negative,272432
Detail of Dock Rigging,1929,Negative,272434
"Workers Mounting Neon Sign for ""Hollywood Revue of 1929"", Times Square, New York City",1929,Negative,272440
"Workers Mounting Neon Sign for ""Hollywood Revue of 1929"", Times Square, New York City",1929,Negative,272441
"Workers Mounting Neon Sign for ""Hollywood Revue of 1929"", Times Square, New York City",1929,Negative,272442
"Flower Cart, New York City",1929,Negative,272466
"Flower Cart, New York City",1929,Negative,272468
"Pedestrians and Automobiles on Street Outside Borough Hall Subway Entrance, From Above, Brooklyn, New York",1929,Negative,272469
"Pedestrians and Automobiles on Street Outside Borough Hall Subway Entrance, From Above, Brooklyn, New York",1929,Negative,272470
"Intersection and Corner of Chrysler Building, From Roof of Chanin Building, New York City",1929,Negative,272513
"Intersection and Partial View of Chrysler Building, From Roof of Chanin Building, New York City",1929,Negative,272514
"Partial View of Chrysler Building, From Roof of Chanin Building, New York City",1929,Negative,272515
"Partial View of Chrysler Building, From Roof of Chanin Building, New York City",1929,Negative,272516
"Chrysler Building Construction, From Roof of Chanin Building, New York City",1929,Negative,272517
"Chrysler Building Construction, From Roof of Chanin Building, New York City",1929,Negative,272518
"Chrysler Building Construction, From Roof of Chanin Building, New York City",1929,Negative,272519
"Lincoln Building Construction Site, Forty-Second Street and Park Avenue, New York City",1929,Negative,272536
"Lincoln Building Construction Site, Forty-Second Street and Park Avenue, New York City",1929,Negative,272537
"Lincoln Building Construction Site, Forty-Second Street and Park Avenue, New York City",1929,Negative,272538
"Chrysler Building Construction, from Below, New York City",1929,Negative,272543
"Chrysler Building Construction, from Below, New York City",1929,Negative,272545
"Chrysler Building Construction, from Below, New York City",1929,Negative,272546
"Chrysler Building Construction, from Below, New York City",1929,Negative,272547
"Chrysler Building Construction, from Below, New York City",1929,Negative,272548
"Chrysler Building Construction, from Below, New York City",1929,Negative,272549
"Chrysler Building Construction, from Below, New York City",1929,Negative,272550
"Hanns Skolle in Walker Evans's Apartment, 48 Columbia Heights, Brooklyn, New York",1929,Negative,272588
"Railroad Tracks Detail, Brooklyn Bridge, New York City",1929,Negative,272700
"""Royal Baking Powder"" Advertisement on Steps to Elevated Train Platform, Sixth Avenue, New York City",1929,Negative,272733
"Graybar Building, New York City",1929,Negative,273022
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273068
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273069
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273070
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273071
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273072
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273073
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273074
"Lincoln Building Construction Site, Forty-Second Street and Park Avenue, New York City",1929,Negative,273075
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273076
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273077
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273078
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273079
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273080
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273081
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273082
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273083
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273084
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273085
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273087
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273088
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273089
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273090
"Chrysler Building Construction Site, From Roof of Chanin Building, New York City",1929,Negative,273091
"Chrysler Building Construction, Possibly From Roof of Chanin Building, New York City",1929,Negative,274430
"Chrysler Building Construction, Possibly From Roof of Chanin Building, New York City",1929,Negative,274451
"Chrysler Building Construction, From Roof of Chanin Building (?), New York City",1929,Negative,274481
"Chrysler Building Construction, From Roof of Chanin Building (?), New York City",1929,Negative,274482
"Chrysler Building Construction, From Roof of Chanin Building, New York City",1929,Negative,274558
"Chrysler Building Construction, From Roof of Chanin Building, New York City",1929,Negative,274569
"Chrysler Building Construction, From Roof of Chanin Building, New York City",1929,Negative,274602
Stamped and Crushed Tin Architectural Fragment of Ionic Capital and Acanthus Leaf Motifs,1929,Negative,274725
Sam Loveman,1929,Negative,274727
Sam Loveman,1929,Negative,274728
Sam Loveman with Head in Hands,1929,Negative,274732
"Pedestrians, Fulton Street, New York City",1929,Negative,276784
"Three 35mm Film Frames: Abstraction of Shadows and Light on Doorway and Mat, New York City",1929,Negative,276810
"Three 35mm Film Frames: Woman in Fur Collar Next to Elevated Train Steps, Sixth Avenue at Forty-Second Street, New York City;  Partial View of Passing Bus in Front of High-Rise Building, New York City; Outdoor Shop Display of Mushrooms and Leeks in Baskets, New York City",1929,Negative,276856
"Three 35mm Film Frames: Chrysler Building Construction Site, From Below, New York City",1929,Negative,276923
Self-Portrait in Automated Photobooth,1929,Photograph,282417
"Paul and Dorothy Grotz Seated Outdoors on Wooden Bench, Probably Darien, Connecticut",1929,Photograph,282799
Self-Portrait in Automated Photobooth,1929,Photograph; Photobooth strip,282807
"Paul Grotz, Wearing Monocle and Maple Leaf on Chest (From Below), Probably Canada",1929,Photograph,282848
"Paul Grotz, Wearing Hat and Checked Coat in Crowd on Street, New York City",1929,Photograph,282849
Hanns Skolle,1929,Photograph,282853
"Dorothy Grotz, Chin in Hand and Looking Down, Darien, Connecticut",1929,Photograph,282854
"Dorothy Grotz, Darien, Connecticut",1929,Photograph,282855
"Three Page Tearsheet from Alhambra Magazine of Blaise Cendrars' ""Mad"", Translated by Walker Evans",1929,Ephemera,283739
"Girl in Fulton Street, New York",1929,Photograph,284438
"Brooklyn Bridge, New York",1929,Negative,285495
"Brooklyn Bridge, New York",1929,Negative,285496
"Brooklyn Bridge, New York",1929,Negative,285498
"Brooklyn Bridge, New York City",1929,Negative,285499
"Brooklyn Bridge, New York City",1929,Negative,285500
"Brooklyn Bridge, New York",1929,Negative,285501
"Brooklyn Bridge, New York",1929,Negative,285503
"Brooklyn Bridge, New York",1929,Negative,285504
"Brooklyn Bridge, New York",1929,Negative,285505
"Graybar Building, New York City",1929,Negative,285563
"Graybar Building, New York",1929,Negative,285584
"Brooklyn Bridge, New York City",1929,Negative,285601
"Girl in Fulton Street, New York",1929,Photograph,286580
Horses,1929,Photograph,286603
"East River, New York City",1929,Photograph,289060
"Lexington Avenue and Graybar Building, Possibly From Chanin Building, New York City",1929,Negative,272520
"Brooklyn Bridge, New York",1929,Photograph,260634
"Brooklyn Bridge, New York",1929,Photograph,260645
"Brooklyn Bridge, New York",1929,Photograph,260655
"Brooklyn Bridge, New York",1929,Photograph,260665
"Brooklyn Bridge, New York",1929,Photograph,260672
Berenice Abbott,1929,Photograph,271969
"Underneath the Brooklyn Bridge, New York City",1929,Negative,272394
"S.S. Leviathan, New York City",1929,Negative,272398
"S.S. President Roosevelt, New York City",1929,Negative,272399
"S.S. President Roosevelt, New York City",1929,Negative,272402
"S.S. President Roosevelt, New York City",1929,Negative,272403
"S.S. President Roosevelt, New York City",1929,Negative,272406
"S.S. President Roosevelt, New York City",1929,Negative,272407
"S.S. President Roosevelt, New York City",1929,Negative,272408
"S.S. President Roosevelt, New York City",1929,Negative,272409
"S.S. President Roosevelt, From Below Hull of Ship, New York City",1929,Negative,272410
"Hanging Wax Votive Candle Display, Roosevelt Street, New York City",1929,Negative,272454
"Hanging Wax Votive Candle Display, Roosevelt Street, New York City",1929,Negative,272457
